id_evento,id_usuario,tipo_evento,timestamp_registro,dados_origem_json
ev_009908,usr_01054,visualizar_produto,2026-06-05T09:49:38.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.233.26""}"
ev_009539,usr_01008,adicionar_ao_carrinho,2026-06-05T09:49:53.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.170.197""}"
ev_000240,usr_00293,visualizar_produto,2026-06-05T09:50:00.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.48.121""}"
ev_003753,usr_00937,visualizar_produto,2026-06-05T09:50:02.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.80.100""}"
ev_004031,usr_00875,visualizar_produto,2026-06-05T09:50:11.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.211.118""}"
ev_005784,usr_00422,finalizar_compra,2026-06-05T09:50:15.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.239.118""}"
ev_002561,usr_01176,limpar_carrinho,2026-06-05T09:50:16.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.66.79""}"
ev_003808,usr_00182,visualizar_produto,2026-06-05T09:50:35.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.40.8""}"
ev_008569,usr_00985,visualizar_produto,2026-06-05T09:50:45.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.124.36""}"
ev_002189,usr_01131,visualizar_produto,2026-06-05T09:50:47.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.70.159""}"
ev_003395,usr_00324,adicionar_ao_carrinho,2026-06-05T09:50:49.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.185.208""}"
ev_001452,usr_00536,visualizar_produto,2026-06-05T09:50:54.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.208.93""}"
ev_006639,usr_01414,adicionar_ao_carrinho,2026-06-05T09:51:26.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.207.191""}"
ev_008367,usr_00053,adicionar_ao_carrinho,2026-06-05T09:51:42.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.3.113""}"
ev_003605,usr_00757,visualizar_produto,2026-06-05T09:51:55.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.112.223""}"
ev_000667,usr_00525,visualizar_produto,2026-06-05T09:52:11.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.122.43""}"
ev_006152,usr_00304,finalizar_compra,2026-06-05T09:52:16.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.8.185""}"
ev_001743,usr_00481,visualizar_produto,2026-06-05T09:52:41.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.174.76""}"
ev_007960,usr_01418,finalizar_compra,2026-06-05T09:53:00.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.139.229""}"
ev_003284,usr_00986,visualizar_produto,2026-06-05T09:53:04.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.87.202""}"
ev_002478,usr_00527,visualizar_produto,2026-06-05T09:53:12.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.157.77""}"
ev_006289,usr_00059,visualizar_produto,2026-06-05T09:53:28.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.18.166""}"
ev_000761,usr_01424,visualizar_produto,2026-06-05T09:53:38.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.202.187""}"
ev_007935,usr_00371,visualizar_produto,2026-06-05T09:53:38.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.45.194""}"
ev_000516,usr_00553,visualizar_produto,2026-06-05T09:53:54.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.166.183""}"
ev_000332,usr_00711,adicionar_ao_carrinho,2026-06-05T09:54:03.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.216.161""}"
ev_002577,usr_00925,visualizar_produto,2026-06-05T09:54:10.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.70.164""}"
ev_008579,usr_00555,visualizar_produto,2026-06-05T09:54:17.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.167.46""}"
ev_002987,usr_00974,visualizar_produto,2026-06-05T09:54:34.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.52.52""}"
ev_003975,usr_00070,finalizar_compra,2026-06-05T09:54:47.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.146.25""}"
ev_005047,usr_00275,adicionar_ao_carrinho,2026-06-05T09:54:50.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.59.67""}"
ev_007577,usr_00326,visualizar_produto,2026-06-05T09:55:01.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.40.110""}"
ev_005782,usr_00920,visualizar_produto,2026-06-05T09:55:23.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.45.126""}"
ev_003183,usr_00113,adicionar_ao_carrinho,2026-06-05T09:55:32.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.30.155""}"
ev_000085,usr_00676,visualizar_produto,2026-06-05T09:55:35.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.226.177""}"
ev_001372,usr_00059,visualizar_produto,2026-06-05T09:55:39.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.193.123""}"
ev_000880,usr_00884,visualizar_produto,2026-06-05T09:55:39.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.236.248""}"
ev_000744,usr_01289,limpar_carrinho,2026-06-05T09:55:40.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.144.144""}"
ev_007702,usr_00235,visualizar_produto,2026-06-05T09:56:03.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.124.59""}"
ev_003197,usr_00583,visualizar_produto,2026-06-05T09:56:05.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.166.87""}"
ev_001492,usr_01294,visualizar_produto,2026-06-05T09:56:11.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.54.205""}"
ev_004691,usr_01432,visualizar_produto,2026-06-05T09:56:20.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.234.64""}"
ev_002234,usr_01378,visualizar_produto,2026-06-05T09:56:37.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.126.215""}"
ev_005104,usr_00044,adicionar_ao_carrinho,2026-06-05T09:56:49.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.169.23""}"
ev_001896,usr_01302,adicionar_ao_carrinho,2026-06-05T09:56:54.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.28.214""}"
ev_009602,usr_00112,adicionar_ao_carrinho,2026-06-05T09:56:56.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.65.158""}"
ev_008917,usr_00211,visualizar_produto,2026-06-05T09:56:56.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.114.124""}"
ev_001482,usr_00716,adicionar_ao_carrinho,2026-06-05T09:57:05.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.198.139""}"
ev_009805,usr_01202,visualizar_produto,2026-06-05T09:57:09.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.133.80""}"
ev_009840,usr_01144,adicionar_ao_carrinho,2026-06-05T09:57:13.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.185.85""}"
ev_009079,usr_01459,visualizar_produto,2026-06-05T09:57:17.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.91.87""}"
ev_003909,usr_01466,visualizar_produto,2026-06-05T09:57:31.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.79.41""}"
ev_002386,usr_00820,visualizar_produto,2026-06-05T09:57:45.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.217.238""}"
ev_006159,usr_00651,visualizar_produto,2026-06-05T09:57:50.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.139.176""}"
ev_009105,usr_01206,visualizar_produto,2026-06-05T09:58:00.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.100.139""}"
ev_003354,usr_00360,visualizar_produto,2026-06-05T09:58:05.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.165.245""}"
ev_000975,usr_00416,visualizar_produto,2026-06-05T09:58:12.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.186.74""}"
ev_006293,usr_01493,visualizar_produto,2026-06-05T09:58:23.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.10.121""}"
ev_000099,usr_00511,finalizar_compra,2026-06-05T09:58:29.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.158.19""}"
ev_004069,usr_00722,visualizar_produto,2026-06-05T09:58:36.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.120.198""}"
ev_000010,usr_00776,visualizar_produto,2026-06-05T09:58:40.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.49.104""}"
ev_007458,usr_00681,visualizar_produto,2026-06-05T09:58:49.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.239.22""}"
ev_002457,usr_00844,visualizar_produto,2026-06-05T09:58:54.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.183.4""}"
ev_005988,usr_00414,visualizar_produto,2026-06-05T09:58:55.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.182.171""}"
ev_000313,usr_00886,visualizar_produto,2026-06-05T09:59:06.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.174.229""}"
ev_008616,usr_00305,visualizar_produto,2026-06-05T09:59:10.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.164.155""}"
ev_006603,usr_01155,adicionar_ao_carrinho,2026-06-05T09:59:26.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.123.107""}"
ev_002359,usr_01045,visualizar_produto,2026-06-05T09:59:45.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.118.165""}"
ev_008737,usr_00544,visualizar_produto,2026-06-05T09:59:52.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.232.246""}"
ev_009006,usr_01013,adicionar_ao_carrinho,2026-06-05T10:00:29.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.119.191""}"
ev_000350,usr_00531,visualizar_produto,2026-06-05T10:00:41.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.145.147""}"
ev_004649,usr_00580,visualizar_produto,2026-06-05T10:00:51.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.181.66""}"
ev_000431,usr_00273,adicionar_ao_carrinho,2026-06-05T10:01:00.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.2.216""}"
ev_000229,usr_00827,adicionar_ao_carrinho,2026-06-05T10:01:02.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.115.167""}"
ev_003630,usr_00468,visualizar_produto,2026-06-05T10:01:31.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.253.154""}"
ev_004240,usr_01135,finalizar_compra,2026-06-05T10:01:42.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.22.177""}"
ev_007402,usr_00825,visualizar_produto,2026-06-05T10:01:59.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.86.45""}"
ev_001521,usr_00992,visualizar_produto,2026-06-05T10:02:39.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.80.239""}"
ev_001800,usr_00086,adicionar_ao_carrinho,2026-06-05T10:02:43.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.3.126""}"
ev_002790,usr_00886,visualizar_produto,2026-06-05T10:02:51.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.86.153""}"
ev_008118,usr_00607,adicionar_ao_carrinho,2026-06-05T10:02:54.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.189.253""}"
ev_007268,usr_00570,visualizar_produto,2026-06-05T10:03:08.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.227.226""}"
ev_000563,usr_00720,visualizar_produto,2026-06-05T10:03:08.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.170.67""}"
ev_003613,usr_01075,visualizar_produto,2026-06-05T10:03:21.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.216.110""}"
ev_006391,usr_00625,visualizar_produto,2026-06-05T10:03:27.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.97.88""}"
ev_005557,usr_00184,visualizar_produto,2026-06-05T10:03:39.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.156.152""}"
ev_008262,usr_01426,visualizar_produto,2026-06-05T10:03:42.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.106.24""}"
ev_009956,usr_00157,visualizar_produto,2026-06-05T10:03:53.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.9.37""}"
ev_000531,usr_00277,adicionar_ao_carrinho,2026-06-05T10:04:28.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.72.181""}"
ev_008752,usr_00622,visualizar_produto,2026-06-05T10:04:29.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.242.93""}"
ev_003514,usr_00054,visualizar_produto,2026-06-05T10:04:42.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.161.120""}"
ev_002124,usr_00006,visualizar_produto,2026-06-05T10:04:52.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.38.102""}"
ev_000558,usr_00715,visualizar_produto,2026-06-05T10:05:04.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.180.206""}"
ev_003172,usr_01254,visualizar_produto,2026-06-05T10:05:17.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.6.164""}"
ev_000722,usr_00137,adicionar_ao_carrinho,2026-06-05T10:05:20.000000Z,"{""id_produto"": ""prod_115"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.194.74""}"
ev_008763,usr_01013,visualizar_produto,2026-06-05T10:05:24.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.21.46""}"
ev_007451,usr_01167,visualizar_produto,2026-06-05T10:05:50.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.58.90""}"
ev_002102,usr_00638,visualizar_produto,2026-06-05T10:05:55.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.150.176""}"
ev_006934,usr_00872,visualizar_produto,2026-06-05T10:06:02.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.22.81""}"
ev_002997,usr_01185,visualizar_produto,2026-06-05T10:06:10.000000Z,"{""id_produto"": ""prod_112"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.73.145""}"
ev_000341,usr_01008,visualizar_produto,2026-06-05T10:06:18.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.238.156""}"
ev_001639,usr_00214,adicionar_ao_carrinho,2026-06-05T10:06:22.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.11.46""}"
ev_007182,usr_00926,visualizar_produto,2026-06-05T10:06:29.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.18.74""}"
ev_007100,usr_01269,adicionar_ao_carrinho,2026-06-05T10:06:35.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.244.15""}"
ev_000104,usr_00934,finalizar_compra,2026-06-05T10:06:35.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.159.173""}"
ev_000223,usr_00817,adicionar_ao_carrinho,2026-06-05T10:06:48.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.240.47""}"
ev_000727,usr_00817,visualizar_produto,2026-06-05T10:06:53.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.170.25""}"
ev_004734,usr_00195,visualizar_produto,2026-06-05T10:07:04.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.170.199""}"
ev_006057,usr_00445,finalizar_compra,2026-06-05T10:07:24.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.200.174""}"
ev_000277,usr_01084,visualizar_produto,2026-06-05T10:07:24.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.7.79""}"
ev_005449,usr_01385,adicionar_ao_carrinho,2026-06-05T10:07:27.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.90.172""}"
ev_000728,usr_00251,visualizar_produto,2026-06-05T10:07:48.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.159.26""}"
ev_004174,usr_00487,adicionar_ao_carrinho,2026-06-05T10:07:59.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.50.191""}"
ev_006549,usr_00100,visualizar_produto,2026-06-05T10:08:04.000000Z,"{""id_produto"": ""prod_110"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.239.95""}"
ev_001417,usr_01259,visualizar_produto,2026-06-05T10:08:06.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.220.75""}"
ev_003379,usr_00301,visualizar_produto,2026-06-05T10:08:12.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.130.29""}"
ev_006231,usr_00270,visualizar_produto,2026-06-05T10:08:17.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.77.52""}"
ev_003155,usr_00390,visualizar_produto,2026-06-05T10:08:18.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.148.124""}"
ev_009020,usr_00707,adicionar_ao_carrinho,2026-06-05T10:08:46.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.186.229""}"
ev_002155,usr_01440,adicionar_ao_carrinho,2026-06-05T10:08:47.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.80.123""}"
ev_008904,usr_01379,visualizar_produto,2026-06-05T10:08:48.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.176.201""}"
ev_002063,usr_00545,visualizar_produto,2026-06-05T10:08:53.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.146.171""}"
ev_002596,usr_01265,visualizar_produto,2026-06-05T10:08:54.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.15.111""}"
ev_004947,usr_00452,visualizar_produto,2026-06-05T10:08:56.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.147.133""}"
ev_001438,usr_00133,visualizar_produto,2026-06-05T10:08:58.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.207.182""}"
ev_006646,usr_01470,finalizar_compra,2026-06-05T10:09:00.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.41.154""}"
ev_004870,usr_00151,visualizar_produto,2026-06-05T10:09:15.000000Z,"{""id_produto"": ""prod_101"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.147.231""}"
ev_001570,usr_00653,visualizar_produto,2026-06-05T10:09:18.000000Z,"{""id_produto"": ""prod_108"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.43.110""}"
ev_009714,usr_01457,visualizar_produto,2026-06-05T10:09:19.000000Z,"{""id_produto"": ""prod_105"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.118.63""}"
ev_009733,usr_01175,visualizar_produto,2026-06-05T10:09:39.000000Z,"{""id_produto"": ""prod_103"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.124.102""}"
ev_007111,usr_00628,visualizar_produto,2026-06-05T10:09:44.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.233.40""}"
ev_007530,usr_00868,visualizar_produto,2026-06-05T10:09:58.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.27.227""}"
ev_000764,usr_00992,visualizar_produto,2026-06-05T10:10:07.000000Z,"{""id_produto"": ""prod_104"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.185.99""}"
ev_006815,usr_00017,visualizar_produto,2026-06-05T10:10:23.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.191.50""}"
ev_000525,usr_00041,visualizar_produto,2026-06-05T10:10:36.000000Z,"{""id_produto"": ""prod_107"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.201.194""}"
ev_007757,usr_01335,visualizar_produto,2026-06-05T10:10:36.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.108.84""}"
ev_000820,usr_00739,visualizar_produto,2026-06-05T10:10:39.000000Z,"{""id_produto"": ""prod_111"", ""dispositivo"": ""desktop_windows"", ""ip_cliente"": ""192.168.139.225""}"
ev_006835,usr_00006,visualizar_produto,2026-06-05T10:10:46.000000Z,"{""id_produto"": ""prod_114"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.53.238""}"
ev_001854,usr_00680,visualizar_produto,2026-06-05T10:10:48.000000Z,"{""id_produto"": ""prod_106"", ""dispositivo"": ""mobile_android"", ""ip_cliente"": ""192.168.102.106""}"
ev_004142,usr_00737,visualizar_produto,2026-06-05T10:10:56.000000Z,"{""id_produto"": ""prod_102"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.187.113""}"
ev_009460,usr_00366,visualizar_produto,2026-06-05T10:11:00.000000Z,"{""id_produto"": ""prod_109"", ""dispositivo"": ""desktop_mac"", ""ip_cliente"": ""192.168.230.200""}"
ev_009280,usr_00057,adicionar_ao_carrinho,2026-06-05T10:11:18.000000Z,"{""id_produto"": ""prod_113"", ""dispositivo"": ""mobile_ios"", ""ip_cliente"": ""192.168.152.23""}"
